Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
143 500.00 854.42 18.901567 68.5664 0.320807 10.6859 0.376683 0 0.607077 0.670543 0.71285 0 0 2.81545 5.02149 6.38858 0.964381 2.86984 0
144 500.00 849.43 18.608347 68.7321 0.30851 10.5743 0.364476 0 0.581866 0.681109 0.685445 0 0 2.77097 4.99707 6.45711 0.968314 2.87873 0
145 500.00 844.45 17.685979 69.1294 0.292701 10.2592 0.360548 0 0.571346 0.716631 0.655521 0 0 2.74609 5.03331 6.36509 0.970835 2.89932 0
146 500.00 839.47 16.793053 69.5481 0.277328 9.91839 0.358663 0 0.563209 0.754736 0.627854 0 0 2.72655 5.07548 6.25503 0.973343 2.92129 0
147 500.00 834.49 16.021717 69.9487 0.262813 9.59658 0.336221 0 0.573188 0.791071 0.600898 0 0 2.70791 5.11963 6.14439 0.975613 2.94297 0
148 500.00 829.51 15.337084 70.3559 0.248513 9.2899 0.345869 0 0.550289 0.812321 0.560278 0 0 2.70257 5.16647 6.03344 0.970732 2.96371 0
149 500.00 824.53 14.746399 70.7184 0.236221 8.99987 0.347622 0 0.545211 0.841616 0.531814 0 0 2.68791 5.21186 5.92411 0.9712 2.98417 0
150 500.00 819.55 14.220850 71.0722 0.224029 8.72463 0.34423 0 0.536966 0.86869 0.503656 0 0 2.67459 5.25801 5.81684 0.971618 3.0045 0
151 500.00 814.57 13.750945 71.4123 0.212514 8.46225 0.340583 0 0.528551 0.893451 0.476019 0 0 2.6624 5.30425 5.71131 0.971955 3.02447 0
152 500.00 809.58 13.328057 71.7395 0.201634 8.21166 0.336712 0 0.519979 0.915882 0.448946 0 0 2.65132 5.35041 5.60765 0.972258 3.04407 0
153 500.00 804.60 12.945276 72.0548 0.191347 7.97193 0.33265 0 0.511261 0.935978 0.422493 0 0 2.64137 5.3964 5.5059 0.972572 3.06331 0
154 500.00 799.62 12.597007 72.3589 0.181618 7.74223 0.328433 0 0.502409 0.953745 0.396719 0 0 2.63254 5.44213 5.40609 0.97294 3.0822 0
155 500.00 794.64 12.278680 72.6526 0.172412 7.52186 0.324095 0 0.493433 0.969208 0.371685 0 0 2.62481 5.48756 5.30818 0.973405 3.10076 0
156 500.00 789.66 11.986242 72.938 0.163556 7.31032 0.318337 0 0.483553 0.982429 0.347416 0 0 2.61825 5.53278 5.21227 0.974032 3.11905 0
157 500.00 784.68 11.716549 73.2159 0.155016 7.10705 0.311032 0 0.472698 0.993471 0.323964 0 0 2.61284 5.57776 5.11832 0.974866 3.13711 0
158 500.00 779.70 11.467004 73.4865 0.146779 6.91153 0.302744 0 0.460464 1.00241 0.30138 0 0 2.60859 5.62248 5.02627 0.975947 3.15493 0
159 500.00 774.72 11.160652 73.725 0.138931 6.71255 0.292186 0 0.450388 1.01586 0.277981 0 0 2.60633 5.69318 4.9358 0.975887 3.17589 0
160 500.00 769.74 10.560610 73.8404 0.131134 6.47643 0.288798 0 0.435979 1.05334 0.247195 0 0 2.61079 5.88879 4.84492 0.968936 3.21331 0
161 500.00 764.75 10.044196 73.9474 0.123811 6.25395 0.28456 0 0.420998 1.08671 0.21948 0 0 2.61677 6.08074 4.75294 0.96234 3.25034 0
162 500.00 759.77 9.594744 74.0461 0.116939 6.04373 0.27962 0 0.405663 1.11637 0.194562 0 0 2.62433 6.26882 4.6606 0.956192 3.28703 0
163 500.00 754.79 9.199713 74.1369 0.110494 5.8446 0.274101 0 0.390146 1.14266 0.172193 0 0 2.63352 6.45297 4.56838 0.950563 3.32343 0
164 500.00 749.81 8.849462 74.2204 0.104452 5.65554 0.263214 0 0.378987 1.16588 0.15215 0 0 2.64438 6.63325 4.47664 0.945514 3.35962 0
