Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
55 500.00 1259.80 100.000000 47.0849 0.660337 12.3454 2.32898 0 7.43452 0.191402 12.3741 0 0 10.7281 1.90445 0.9283 0.191402 3.82804 0
55 500.00 1256.90 100.000000 46.1863 0.647734 12.1098 2.59606 0 7.01215 0.187749 12.138 0 0 10.5233 1.8681 0.910583 0.187749 5.63247 0
56 500.00 1258.80 100.000000 46.6337 0.654009 12.2271 2.41151 0 7.26888 0.189568 12.2556 0 0 10.6253 1.8862 0.919404 0.189568 4.7392 0
56 500.00 1259.70 100.000000 47.0849 0.660337 12.3454 2.32898 0 7.43452 0.191402 12.3741 0 0 10.7281 1.90445 0.9283 0.191402 3.82804 0
56 500.00 1256.80 100.000000 46.1863 0.647734 12.1098 2.59606 0 7.01215 0.187749 12.138 0 0 10.5233 1.8681 0.910583 0.187749 5.63247 0
57 500.00 1258.80 100.000000 46.6337 0.654009 12.2271 2.41151 0 7.26888 0.189568 12.2556 0 0 10.6253 1.8862 0.919404 0.189568 4.7392 0
57 500.00 1259.60 100.000000 47.0849 0.660337 12.3454 2.32898 0 7.43452 0.191402 12.3741 0 0 10.7281 1.90445 0.9283 0.191402 3.82804 0
57 500.00 1256.90 100.000000 46.1863 0.647734 12.1098 2.59606 0 7.01215 0.187749 12.138 0 0 10.5233 1.8681 0.910583 0.187749 5.63247 0
58 500.00 1259.70 100.000000 47.0849 0.660337 12.3454 2.32898 0 7.43452 0.191402 12.3741 0 0 10.7281 1.90445 0.9283 0.191402 3.82804 0
59 500.00 1259.70 100.000000 47.0849 0.660337 12.3454 2.32898 0 7.43452 0.191402 12.3741 0 0 10.7281 1.90445 0.9283 0.191402 3.82804 0
58 500.00 1256.90 100.000000 46.1863 0.647734 12.1098 2.59606 0 7.01215 0.187749 12.138 0 0 10.5233 1.8681 0.910583 0.187749 5.63247 0
58 500.00 1253.81 97.158671 47.9975 0.673135 12.5847 2.48204 0 7.48145 0.195112 12.614 0 0 10.936 1.94136 0.946291 0.195112 1.95337 0
60 500.00 1254.70 98.088552 48.0024 0.673205 12.586 2.37437 0 7.5794 0.195132 12.6153 0 0 10.9371 1.94156 0.94639 0.195132 1.95394 0
59 500.00 1251.88 96.246544 47.9875 0.672995 12.5821 2.6973 0 7.28561 0.195071 12.6113 0 0 10.9337 1.94096 0.946094 0.195071 1.95229 0
59 500.00 1248.82 96.607339 48.0412 0.676977 12.6565 2.4962 0 7.46784 0.195053 12.411 0 0 10.9962 1.95244 0.951692 0.196225 1.95865 0
61 500.00 1249.71 97.522689 48.0471 0.677111 12.659 2.38814 0 7.56556 0.195076 12.4094 0 0 10.9984 1.95283 0.951881 0.196264 1.9593 0
60 500.00 1246.87 95.703418 48.0307 0.676814 12.6535 2.71261 0 7.27205 0.195007 12.4086 0 0 10.9936 1.95197 0.951463 0.196178 1.95755 0
60 500.00 1243.83 96.059142 48.0853 0.68084 12.7287 2.51045 0 7.4534 0.194979 12.2074 0 0 11.0568 1.96358 0.957123 0.197345 1.96401 0
62 500.00 1244.71 96.965701 48.0916 0.681001 12.7318 2.40186 0 7.55102 0.195004 12.2049 0 0 11.0593 1.96405 0.957349 0.197391 1.9647 0
61 500.00 1241.85 95.162834 48.0743 0.680659 12.7254 2.72802 0 7.25767 0.194928 12.2051 0 0 11.0539 1.96306 0.956868 0.197292 1.96288 0
61 500.00 1238.84 95.521788 48.1292 0.68467 12.8004 2.52457 0 7.43834 0.19489 12.0063 0 0 11.1168 1.97463 0.962507 0.198455 1.96937 0
63 500.00 1239.71 96.419747 48.1359 0.684857 12.8038 2.41546 0 7.53583 0.194917 12.0029 0 0 11.1198 1.97517 0.96277 0.198509 1.9701 0
62 500.00 1236.83 94.633003 48.1177 0.68447 12.7966 2.74329 0 7.24269 0.194833 12.0039 0 0 11.1136 1.97405 0.962226 0.198397 1.96821 0
62 500.00 1233.85 94.995008 48.1728 0.688467 12.8713 2.53857 0 7.42265 0.194787 11.8074 0 0 11.1763 1.98558 0.967845 0.199556 1.97474 0
64 500.00 1234.71 95.884550 48.1799 0.688679 12.8753 2.42895 0 7.52001 0.194815 11.8032 0 0 11.1796 1.98619 0.968143 0.199617 1.9755 0
63 500.00 1231.81 94.113657 48.1608 0.688247 12.8672 2.75843 0 7.22711 0.194724 11.8052 0 0 11.1728 1.98494 0.967535 0.199492 1.97355 0
63 500.00 1228.86 94.478542 48.2161 0.69223 12.9417 2.55245 0 7.40636 0.194669 11.611 0 0 11.2352 1.99643 0.973135 0.200646 1.98011 0
65 500.00 1229.72 95.359846 48.2237 0.692469 12.9462 2.44231 0 7.50356 0.194699 11.6059 0 0 11.239 1.99712 0.97347 0.200716 1.98091 0
64 500.00 1226.80 93.604537 48.2037 0.69199 12.9372 2.77344 0 7.21094 0.1946 11.6088 0 0 11.2314 1.99574 0.972798 0.200577 1.97889 0
64 500.00 1223.88 93.972135 48.2592 0.695961 13.0114 2.5662 0 7.38947 0.194537 11.4168 0 0 11.2936 2.00719 0.97838 0.201728 1.98548 0
66 500.00 1224.72 94.845376 48.2672 0.696225 13.0164 2.45556 0 7.48649 0.194568 11.411 0 0 11.2977 2.00795 0.978751 0.201804 1.98632 0
65 500.00 1221.78 93.105391 48.2463 0.6957 13.0066 2.7883 0 7.1942 0.194463 11.4147 0 0 11.2895 2.00644 0.978013 0.201652 1.98423 0
65 500.00 1218.89 93.475543 48.302 0.699658 13.0806 2.57983 0 7.37197 0.19439 11.225 0 0 11.3514 2.01785 0.983577 0.202799 1.99086 0
67 500.00 1219.72 94.340889 48.3105 0.699948 13.086 2.46869 0 7.46881 0.194424 11.2184 0 0 11.356 2.01869 0.983985 0.202883 1.99173 0
66 500.00 1216.76 92.615976 48.2886 0.699376 13.0753 2.80304 0 7.17688 0.194311 11.223 0 0 11.347 2.01704 0.983181 0.202718 1.98958 0
66 500.00 1213.90 92.988529 48.3446 0.703322 13.1491 2.59334 0 7.35389 0.19423 11.0355 0 0 11.4088 2.02842 0.988729 0.203862 1.99623 0
68 500.00 1214.72 93.846142 48.3535 0.703638 13.155 2.4817 0 7.45051 0.194265 11.0281 0 0 11.4137 2.02933 0.989172 0.203953 1.99715 0
67 500.00 1211.75 92.136056 48.3306 0.703019 13.1434 2.81764 0 7.15899 0.194145 11.0336 0 0 11.404 2.02755 0.988303 0.203774 1.99493 0
67 500.00 1208.91 92.510860 48.3869 0.706954 13.217 2.60674 0 7.33522 0.194056 10.8484 0 0 11.4656 2.0389 0.993834 0.204914 2.00161 0
69 500.00 1209.73 93.360900 48.3962 0.707295 13.2233 2.4946 0 7.43162 0.194092 10.8401 0 0 11.4709 2.03988 0.994313 0.205013 2.00257 0
68 500.00 1206.73 91.665401 48.3724 0.706629 13.2109 2.83211 0 7.14054 0.193966 10.8466 0 0 11.4604 2.03796 0.993377 0.20482 2.00028 0
68 500.00 1203.92 92.042312 48.4289 0.710553 13.2842 2.62 0 7.31597 0.193868 10.6635 0 0 11.5218 2.04928 0.998893 0.205957 2.007 0
70 500.00 1204.73 92.884933 48.4387 0.710919 13.2911 2.50739 0 7.41213 0.193905 10.6545 0 0 11.5276 2.05033 0.999409 0.206064 2.008 0
69 500.00 1201.71 91.203789 48.414 0.710205 13.2778 2.84644 0 7.12153 0.193773 10.6618 0 0 11.5164 2.04827 0.998405 0.205857 2.00563 0
69 500.00 1198.93 91.582667 48.4707 0.714119 13.3509 2.63315 0 7.29614 0.193667 10.4809 0 0 11.5776 2.05956 1.00391 0.206991 2.01239 0
71 500.00 1199.73 92.418019 48.481 0.714511 13.3583 2.52005 0 7.39205 0.193705 10.4711 0 0 11.5837 2.06069 1.00446 0.207105 2.01342 0
70 500.00 1196.69 90.751003 48.4552 0.713749 13.344 2.86064 0 7.10197 0.193567 10.4794 0 0 11.5717 2.05849 1.00339 0.206884 2.01099 0
70 500.00 1193.94 91.131716 48.5123 0.717653 13.417 2.64618 0 7.27575 0.193452 10.3005 0 0 11.6328 2.06975 1.00887 0.208015 2.01778 0
72 500.00 1194.73 91.959943 48.5229 0.71807 13.4248 2.53261 0 7.37139 0.193491 10.29 0 0 11.6393 2.07096 1.00946 0.208136 2.01885 0
71 500.00 1191.68 90.306835 48.4962 0.717259 13.4096 2.87471 0 7.08187 0.193347 10.2992 0 0 11.6266 2.06862 1.00832 0.207901 2.01635 0
71 500.00 1188.95 90.689251 48.5536 0.721154 13.4824 2.65909 0 7.2548 0.193225 10.1224 0 0 11.6875 2.07985 1.0138 0.20903 2.02317 0
73 500.00 1189.74 91.510494 48.5647 0.721597 13.4907 2.54504 0 7.35014 0.193264 10.1112 0 0 11.6944 2.08113 1.01442 0.209159 2.02429 0
72 500.00 1186.66 89.871079 48.5369 0.720737 13.4747 2.88865 0 7.06123 0.193115 10.1213 0 0 11.6809 2.07865 1.01321 0.208909 2.02171 0
72 500.00 1183.96 90.255072 48.5946 0.724623 13.5473 2.67189 0 7.2333 0.192985 9.94657 0 0 11.7416 2.08986 1.01867 0.210036 2.02857 0
74 500.00 1184.74 91.069469 48.6061 0.725092 13.5561 2.55737 0 7.32833 0.193025 9.93462 0 0 11.749 2.09121 1.01933 0.210171 2.02973 0
73 500.00 1181.64 89.443537 48.5774 0.724182 13.5391 2.90246 0 7.04006 0.192869 9.94561 0 0 11.7347 2.08858 1.01805 0.209908 2.02708 0
73 500.00 1178.97 89.828985 48.6353 0.72806 13.6116 2.68456 0 7.21124 0.192731 9.77295 0 0 11.7953 2.09977 1.0235 0.211032 2.03397 0
75 500.00 1179.74 90.636669 48.6473 0.728554 13.6208 2.56958 0 7.30595 0.192772 9.76029 0 0 11.803 2.10119 1.0242 0.211175 2.03517 0
74 500.00 1176.63 89.024016 48.6176 0.727595 13.6029 2.91614 0 7.01836 0.192611 9.77219 0 0 11.788 2.09843 1.02285 0.210897 2.03245 0
74 500.00 1173.98 89.410800 48.6758 0.731465 13.6752 2.69712 0 7.18863 0.192465 9.60155 0 0 11.8484 2.10959 1.02829 0.212019 2.03938 0
76 500.00 1174.75 90.211900 48.6883 0.731984 13.6849 2.58168 0 7.28301 0.192506 9.58819 0 0 11.8565 2.11109 1.02902 0.212169 2.04061 0
75 500.00 1171.61 88.612328 48.6575 0.730975 13.6661 2.92968 0 6.99614 0.192341 9.601 0 0 11.8408 2.10818 1.0276 0.211877 2.03782 0
75 500.00 1168.99 89.000331 48.7161 0.734839 13.7383 2.70956 0 7.16549 0.192187 9.43234 0 0 11.9011 2.11932 1.03303 0.212997 2.04479 0
77 500.00 1169.75 89.794973 48.729 0.735383 13.7485 2.59367 0 7.25951 0.192228 9.41831 0 0 11.9095 2.12089 1.0338 0.213155 2.04606 0
76 500.00 1166.59 88.208288 48.6972 0.734324 13.7287 2.9431 0 6.9734 0.192058 9.43202 0 0 11.893 2.11783 1.03231 0.212847 2.0432 0
76 500.00 1164.00 88.597399 48.7561 0.738181 13.8008 2.72188 0 7.14181 0.191896 9.26533 0 0 11.9532 2.12896 1.03773 0.213965 2.0502 0
78 500.00 1164.75 89.385704 48.7694 0.73875 13.8114 2.60554 0 7.23546 0.191937 9.25063 0 0 11.9621 2.1306 1.03853 0.21413 2.05152 0
77 500.00 1161.57 87.811720 48.7366 0.73764 13.7907 2.95639 0 6.95015 0.191762 9.26524 0 0 11.9448 2.1274 1.03697 0.213809 2.04858 0
77 500.00 1159.01 88.201830 48.7958 0.741492 13.8627 2.73409 0 7.1176 0.191593 9.10049 0 0 12.0048 2.1385 1.04239 0.214925 2.05562 0
79 500.00 1159.75 88.983916 48.8096 0.742086 13.8738 2.61731 0 7.21086 0.191634 9.08513 0 0 12.0141 2.14022 1.04322 0.215097 2.05698 0
78 500.00 1154.03 87.813451 48.8353 0.744771 13.924 2.74618 0 7.09286 0.191278 8.9378 0 0 12.0559 2.14796 1.047 0.215876 2.06104 0
78 500.00 1156.56 87.422449 48.7758 0.740924 13.8521 2.96956 0 6.92639 0.191455 9.10065 0 0 11.996 2.13687 1.04159 0.214761 2.05397 0
80 500.00 1154.76 88.589433 48.8496 0.74539 13.9356 2.62896 0 7.18571 0.191318 8.9218 0 0 12.0656 2.14975 1.04787 0.216055 2.06244 0
79 500.00 1149.04 87.432096 48.8746 0.74802 13.9847 2.75816 0 7.0676 0.190952 8.77726 0 0 12.1065 2.15733 1.05156 0.216817 2.06647 0
79 500.00 1151.54 87.040305 48.8147 0.744177 13.9129 2.9826 0 6.90213 0.191136 8.93822 0 0 12.0467 2.14625 1.04616 0.215704 2.05936 0
81 500.00 1149.76 88.202086 48.8893 0.748664 13.9968 2.64051 0 7.16003 0.190991 8.76063 0 0 12.1166 2.15919 1.05247 0.217004 2.06791 0
80 500.00 1144.05 87.057604 48.9136 0.751237 14.0449 2.77002 0 7.04182 0.190613 8.61885 0 0 12.1567 2.16661 1.05609 0.21775 2.07191 0
80 500.00 1146.52 86.665124 48.8533 0.747399 13.9731 2.99551 0 6.87737 0.190805 8.77795 0 0 12.0969 2.15554 1.05069 0.216637 2.06476 0
82 500.00 1144.76 87.821709 48.9287 0.751906 14.0574 2.65194 0 7.13381 0.190652 8.6016 0 0 12.1671 2.16854 1.05703 0.217944 2.07339 0
81 500.00 1139.06 86.689814 48.9523 0.754424 14.1045 2.78177 0 7.01553 0.190262 8.46254 0 0 12.2063 2.1758 1.06057 0.218674 2.07735 0
81 500.00 1141.51 86.296745 48.8917 0.75059 14.0328 3.0083 0 6.85211 0.190462 8.61981 0 0 12.1466 2.16474 1.05518 0.217562 2.07016 0
83 500.00 1139.76 87.448140 48.9679 0.755118 14.1174 2.66327 0 7.10707 0.1903 8.44469 0 0 12.2171 2.17781 1.06154 0.218875 2.07887 0
82 500.00 1134.07 86.328574 48.9908 0.757581 14.1635 2.79341 0 6.98872 0.1899 8.30834 0 0 12.2555 2.18491 1.06501 0.219589 2.08279 0
82 500.00 1136.49 85.935011 48.9298 0.753749 14.0918 3.02096 0 6.82637 0.190107 8.46379 0 0 12.1958 2.17386 1.05962 0.218478 2.07556 0
84 500.00 1134.77 87.081222 49.0069 0.7583 14.1769 2.6745 0 7.07979 0.189937 8.28989 0 0 12.2666 2.18698 1.06602 0.219797 2.08436 0
83 500.00 1129.08 85.973731 49.0291 0.760708 14.2219 2.80494 0 6.96141 0.189527 8.15622 0 0 12.3041 2.19393 1.0694 0.220495 2.08824 0
83 500.00 1131.47 85.579768 48.9677 0.756878 14.1503 3.0335 0 6.80013 0.189741 8.30989 0 0 12.2446 2.18288 1.06402 0.219385 2.08097 0
85 500.00 1129.77 86.720799 49.0456 0.761452 14.2358 2.68561 0 7.05199 0.189563 8.13719 0 0 12.3157 2.19607 1.07045 0.220711 2.08985 0
84 500.00 1124.09 85.625138 49.0671 0.763805 14.2798 2.81636 0 6.93359 0.189142 8.00616 0 0 12.3523 2.20286 1.07375 0.221393 2.0937 0
84 500.00 1126.45 85.230867 49.0053 0.759976 14.2083 3.04592 0 6.77342 0.189364 8.15807 0 0 12.2928 2.19182 1.06837 0.220283 2.08639 0
86 500.00 1124.77 86.366723 49.0841 0.764573 14.2942 2.69662 0 7.02366 0.189177 7.98656 0 0 12.3642 2.20507 1.07484 0.221616 2.09536 0
85 500.00 1119.10 82.937685 49.1113 0.771691 14.5804 2.80446 0 7.0108 0.194573 7.72357 0 0 12.0977 2.2697 1.10855 0.228567 2.09865 0
85 500.00 1121.44 83.396208 49.0471 0.76636 14.4194 3.04486 0 6.81119 0.192635 7.92306 0 0 12.1497 2.23718 1.09188 0.225129 2.09147 0
87 500.00 1119.78 84.342620 49.1248 0.771239 14.5243 2.69099 0 7.07096 0.192882 7.74302 0 0 12.1989 2.25485 1.10063 0.226934 2.10042 0
86 500.00 1114.11 79.853733 49.1657 0.779185 14.9377 2.784 0 7.10974 0.201509 7.41202 0 0 11.7662 2.35157 1.15136 0.237394 2.10369 0
86 500.00 1116.42 80.208609 49.1023 0.774506 14.7823 3.02728 0 6.91044 0.199682 7.6055 0 0 11.812 2.32015 1.13527 0.234076 2.09653 0
88 500.00 1114.78 81.179891 49.176 0.779086 14.8844 2.66985 0 7.17302 0.199839 7.42975 0 0 11.8665 2.33694 1.14351 0.235775 2.10543 0
87 500.00 1111.40 77.287981 49.1655 0.780921 15.1343 3.00744 0 7.00202 0.206597 7.29708 0 0 11.4815 2.40193 1.17817 0.242921 2.10171 0
87 500.00 1109.12 77.021828 49.2278 0.784975 15.2842 2.76159 0 7.20106 0.208319 7.10944 0 0 11.4416 2.43228 1.19369 0.246122 2.10885 0
89 500.00 1109.78 78.276628 49.235 0.785215 15.2336 2.64682 0 7.26737 0.206673 7.12544 0 0 11.5409 2.41789 1.18592 0.24452 2.11056 0
88 500.00 1104.13 74.414342 49.2974 0.789098 15.6202 2.73738 0 7.28493 0.214997 6.81576 0 0 11.1241 2.5118 1.23552 0.254746 2.11411 0
88 500.00 1106.39 74.604316 49.2363 0.785643 15.4753 2.98552 0 7.08609 0.213376 6.99776 0 0 11.1583 2.48249 1.22055 0.25166 2.10699 0
90 500.00 1104.78 75.604250 49.3016 0.789661 15.5723 2.62206 0 7.35416 0.213379 6.83005 0 0 11.2223 2.49768 1.22784 0.253163 2.1158 0
89 500.00 1099.14 72.007518 49.3738 0.791594 15.9458 2.71153 0 7.3615 0.22154 6.53091 0 0 10.8137 2.5901 1.27682 0.263261 2.11946 0
91 500.00 1099.79 73.138207 49.3751 0.792462 15.9007 2.59572 0 7.43356 0.219951 6.5435 0 0 10.9107 2.57627 1.26924 0.261699 2.12113 0
89 500.00 1101.37 71.798016 49.4848 0.779808 15.8346 2.80408 0 7.10579 0.220739 6.66327 0 0 10.8817 2.57366 1.26826 0.261496 2.12185 0
90 500.00 1094.15 69.503622 49.6078 0.783567 16.285 2.54881 0 7.37741 0.228581 6.21771 0 0 10.5446 2.67776 1.32281 0.272745 2.13324 0
92 500.00 1094.79 70.857280 49.4552 0.793661 16.2188 2.56795 0 7.5057 0.226386 6.26571 0 0 10.6062 2.65362 1.3101 0.270123 2.12653 0
90 500.00 1096.35 69.186666 49.7611 0.770688 16.1858 2.60403 0 7.10752 0.228072 6.3358 0 0 10.6167 2.66505 1.31613 0.271366 2.13776 0
91 500.00 1089.16 65.479863 50.0323 0.790469 16.3275 2.41064 0 7.46462 0.239393 5.86825 0 0 10.2187 2.80234 1.40279 0.289506 2.15347 0
93 500.00 1089.79 67.035027 49.828 0.799021 16.3089 2.44026 0 7.5917 0.236492 5.92452 0 0 10.2859 2.77115 1.38372 0.285525 2.14482 0
91 500.00 1091.34 66.189634 50.0889 0.767071 16.4172 2.43524 0 7.13602 0.236648 6.0082 0 0 10.3294 2.76774 1.37525 0.283653 2.15465 0
92 500.00 1084.18 61.308427 50.5289 0.80155 16.2491 2.2862 0 7.56569 0.251333 5.5171 0 0 9.88056 2.93798 1.49632 0.309204 2.17599 0
94 500.00 1084.79 62.706219 50.3211 0.810357 16.2317 2.31502 0 7.70071 0.248471 5.56909 0 0 9.94578 2.90771 1.47733 0.305236 2.16748 0
92 500.00 1086.32 61.867904 50.5906 0.780185 16.3382 2.31562 0 7.23893 0.248906 5.65204 0 0 9.98032 2.90527 1.46941 0.303468 2.17699 0
93 500.00 1079.19 57.627448 51.0336 0.809082 16.1663 2.15724 0 7.64352 0.262852 5.18105 0 0 9.55891 3.07001 1.58992 0.328954 2.19865 0
95 500.00 1079.80 58.889321 50.8236 0.817964 16.1504 2.18456 0 7.78544 0.260036 5.22848 0 0 9.62222 3.04083 1.57112 0.32502 2.19034 0
93 500.00 1081.30 58.072065 51.0999 0.789858 16.255 2.19057 0 7.31876 0.260733 5.31145 0 0 9.64863 3.03888 1.56349 0.323304 2.19942 0
94 500.00 1074.20 54.356765 51.5434 0.8133 16.0776 2.0267 0 7.7001 0.273936 4.8604 0 0 9.25272 3.19822 1.68356 0.348748 2.2213 0
96 500.00 1074.80 55.500337 51.3324 0.822087 16.0636 2.052 0 7.84793 0.27117 4.90313 0 0 9.31416 3.17031 1.66503 0.344866 2.21326 0
94 500.00 1076.28 54.713108 51.6138 0.796312 16.1663 2.0631 0 7.37759 0.272118 4.9867 0 0 9.3332 3.16841 1.65745 0.343152 2.22182 0
95 500.00 1069.21 51.432518 52.0561 0.81446 15.9822 1.8969 0 7.73724 0.284569 4.55526 0 0 8.96118 3.32243 1.77717 0.368576 2.24385 0
97 500.00 1069.80 52.472511 51.8452 0.822991 15.9702 1.91988 0 7.89005 0.281857 4.59322 0 0 9.02078 3.29594 1.75901 0.364766 2.23613 0
95 500.00 1071.27 51.720706 52.1302 0.799781 16.071 1.93561 0 7.41728 0.283047 4.67784 0 0 9.03314 3.29369 1.75126 0.363006 2.24408 0
96 500.00 1064.22 48.803081 52.5698 0.81283 15.8794 1.76965 0 7.75655 0.294734 4.26551 0 0 8.68364 3.44248 1.87074 0.388434 2.2662 0
98 500.00 1064.80 49.751958 52.3598 0.820961 15.8693 1.79015 0 7.91346 0.292077 4.29874 0 0 8.74141 3.41755 1.85301 0.384713 2.25883 0
96 500.00 1066.25 49.038449 52.6471 0.800508 15.9685 1.80998 0 7.43952 0.293511 4.38472 0 0 8.7477 3.41459 1.84489 0.382861 2.26612 0
97 500.00 1059.23 46.426188 53.0828 0.808688 15.7688 1.64632 0 7.75947 0.304417 3.99089 0 0 8.41954 3.55824 1.96424 0.408321 2.2883 0
99 500.00 1059.81 47.294606 52.8743 0.816293 15.7606 1.66432 0 7.91967 0.301812 4.0195 0 0 8.4755 3.53497 1.94702 0.404702 2.28131 0
97 500.00 1061.23 46.620502 53.1628 0.798743 15.8584 1.68763 0 7.44577 0.303496 4.107 0 0 8.47625 3.53098 1.93832 0.402718 2.28788 0
98 500.00 1054.24 44.266884 53.5938 0.802312 15.6501 1.52792 0 7.74727 0.3136 3.73101 0 0 8.1684 3.66959 2.05768 0.428239 2.31011 0
100 500.00 1054.81 45.064016 53.3875 0.809287 15.6437 1.54349 0 7.90999 0.311043 3.75516 0 0 8.22257 3.64806 2.04103 0.424734 2.30351 0
98 500.00 1056.22 44.429221 53.6762 0.794736 15.7404 1.56964 0 7.43735 0.31299 3.84427 0 0 8.21822 3.64278 2.03157 0.42258 2.30934 0
99 500.00 1049.25 42.296022 54.1018 0.793981 15.5233 1.41514 0 7.72102 0.322268 3.48536 0 0 7.92977 3.77644 2.15107 0.448193 2.3316 0
101 500.00 1049.81 43.029797 53.898 0.800243 15.5185 1.42844 0 7.88556 0.319753 3.50526 0 0 7.98221 3.75673 2.13503 0.444813 2.32541 0
99 500.00 1051.20 42.433416 54.1862 0.788738 15.6144 1.45674 0 7.41538 0.321982 3.59597 0 0 7.97313 3.74992 2.12467 0.442456 2.33047 0
100 500.00 1044.26 40.489144 54.6061 0.783965 15.3886 1.30844 0 7.68168 0.330406 3.25342 0 0 7.70324 3.87875 2.24445 0.468194 2.35276 0
102 500.00 1044.82 41.166433 54.4052 0.789454 15.3853 1.31964 0 7.84736 0.327924 3.26929 0 0 7.75399 3.8609 2.22906 0.464947 2.34696 0
100 500.00 1046.18 40.607069 54.692 0.780992 15.4806 1.34946 0 7.38083 0.330459 3.36153 0 0 7.74048 3.85236 2.21766 0.462356 2.35125 0
101 500.00 1039.27 38.825631 55.106 0.772525 15.2463 1.20805 0 7.63002 0.337997 3.03457 0 0 7.4884 3.97648 2.33786 0.488254 2.37357 0
103 500.00 1039.82 39.452402 54.9083 0.777202 15.2442 1.21738 0 7.79622 0.335538 3.04667 0 0 7.53754 3.96053 2.32317 0.485147 2.36818 0
101 500.00 1041.16 38.928356 55.1933 0.771733 15.3391 1.2481 0 7.33453 0.338409 3.14032 0 0 7.51984 3.95008 2.31059 0.482294 2.37169 0
102 500.00 1034.28 37.288051 55.6012 0.759909 15.0966 1.11406 0 7.56672 0.345025 2.82822 0 0 7.28483 4.06963 2.43137 0.508388 2.39404 0
104 500.00 1034.82 37.869489 55.4068 0.763755 15.0956 1.12174 0 7.73285 0.342577 2.83682 0 0 7.33245 4.05561 2.41738 0.505425 2.38905 0
102 500.00 1036.15 37.378906 55.6895 0.761188 15.1904 1.1528 0 7.27717 0.34582 2.9317 0 0 7.31075 4.04308 2.40352 0.502286 2.39177 0
103 500.00 1029.29 35.861634 56.0914 0.746354 14.9401 1.02643 0 7.49235 0.351476 2.63378 0 0 7.09214 4.15821 2.52502 0.528609 2.41417 0
105 500.00 1029.82 36.402256 55.9004 0.749367 14.9399 1.03268 0 7.65784 0.349025 2.63914 0 0 7.13834 4.14613 2.51177 0.525797 2.40957 0
103 500.00 1031.13 35.943210 56.1804 0.749573 15.0348 1.0636 0 7.20933 0.352678 2.73504 0 0 7.11279 4.13138 2.49652 0.522349 2.41152 0
104 500.00 1024.30 34.533862 56.5763 0.732077 14.7773 0.94503 0 7.4074 0.357336 2.45067 0 0 6.90992 4.24224 2.61887 0.548933 2.43396 0
106 500.00 1024.83 35.037607 56.3889 0.734273 14.7778 0.950063 0 7.5717 0.354866 2.45305 0 0 6.95479 4.23212 2.60637 0.546276 2.42976 0
104 500.00 1026.11 34.608158 56.6659 0.737091 14.8728 0.980405 0 7.13151 0.358971 2.54975 0 0 6.92552 4.21502 2.58965 0.542499 2.43094 0
105 500.00 1019.31 33.294127 57.0558 0.717285 14.6088 0.869654 0 7.31231 0.362591 2.27834 0 0 6.73774 4.32178 2.71298 0.569373 2.45343 0
107 500.00 1019.83 33.764443 56.8721 0.718691 14.6098 0.873666 0 7.47492 0.360088 2.27801 0 0 6.78139 4.31362 2.70125 0.566875 2.44961 0
105 500.00 1021.10 33.362659 57.1457 0.723934 14.705 0.903082 0 7.04414 0.364686 2.37524 0 0 6.74852 4.29403 2.68298 0.562752 2.45002 0
106 500.00 1014.32 32.133444 57.5297 0.702162 14.4352 0.800045 0 7.20752 0.367233 2.11629 0 0 6.57519 4.39686 2.80736 0.589939 2.47257 0
108 500.00 1014.83 32.573364 57.3498 0.702816 14.4366 0.803215 0 7.36794 0.36468 2.1135 0 0 6.61772 4.39066 2.79642 0.587603 2.46912 0
106 500.00 1016.08 32.197332 57.6197 0.710281 14.5319 0.831426 0 6.94764 0.369814 2.21097 0 0 6.58134 4.36847 2.77654 0.58312 2.46879 0
107 500.00 1009.34 31.044198 57.9978 0.686878 14.2572 0.735915 0 7.09347 0.371256 1.96403 0 0 6.42183 4.46755 2.90206 0.610639 2.49139 0
109 500.00 1009.83 31.456409 57.8217 0.686826 14.2588 0.738397 0 7.25124 0.368637 1.95904 0 0 6.46334 4.46331 2.89192 0.608468 2.48831 0
107 500.00 1011.06 31.104244 58.0879 0.696299 14.3542 0.765192 0 6.84239 0.374347 2.05645 0 0 6.42356 4.43841 2.87037 0.603612 2.48725 0
108 500.00 1004.35 30.019921 58.46 0.671584 14.0755 0.676947 0 6.97065 0.374659 1.82111 0 0 6.27721 4.53393 2.99705 0.631474 2.50989 0
110 500.00 1004.84 30.406813 58.2877 0.670878 14.0773 0.678877 0 7.12534 0.371959 1.81417 0 0 6.31781 4.53164 2.98773 0.629471 2.50716 0
108 500.00 1006.04 30.076642 58.55 0.682137 14.1727 0.70411 0 6.72881 0.37828 1.9112 0 0 6.27473 4.50393 2.96448 0.624236 2.50539 0
109 500.00 999.36 29.055175 58.916 0.656412 13.8909 0.622815 0 6.83961 0.377448 1.68711 0 0 6.1409 4.59606 3.09232 0.652441 2.52806 0
111 500.00 999.84 29.418893 58.7474 0.655106 13.8927 0.624306 0 6.99085 0.374653 1.67846 0 0 6.18066 4.59572 3.08382 0.650609 2.52568 0
109 500.00 1001.03 29.108846 59.0059 0.667934 13.9879 0.647886 0 6.60736 0.381615 1.7748 0 0 6.13441 4.56511 3.05886 0.64499 2.52321 0
