Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
53 500.00 1256.00 3.846309 0.973304 0 0 0 0 0.230661 0.00491801 1.16703 0 0 0.00913017 0 0 0 97.615 0
53 500.00 1260.00 1.911721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
54 500.00 1258.80 2.841510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
54 500.00 1259.90 1.911690 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
54 500.00 1257.00 3.753666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
55 500.00 1258.70 2.846324 0.068508 0 0 0 0 0.0165342 0.000344063 0.0819765 0 0 0.000643692 0 0 0 99.832 0
55 500.00 1259.80 1.911659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
55 500.00 1256.90 3.753636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
56 500.00 1258.80 2.841510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
56 500.00 1259.70 1.911628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
56 500.00 1256.80 3.757735 0.044265 0 0 0 0 0.0104673 0.000223175 0.053089 0 0 0.000414608 0 0 0 99.8915 0
57 500.00 1258.80 2.841510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
57 500.00 1259.60 1.922138 0.220614 0 0 0 0 0.0537909 0.00110595 0.263678 0 0 0.00207626 0 0 0 99.4587 0
57 500.00 1256.90 3.753636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
58 500.00 1259.70 1.911628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
59 500.00 1259.70 1.911628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
58 500.00 1256.90 3.753636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0
58 500.00 1253.81 0.552986 40.3214 0 0 0 0 9.86365 0.205248 48.1702 0 0 0.382404 0 0 0 1.05715 0
60 500.00 1254.70 0.567519 40.3023 0 0 0 0 9.96106 0.204787 48.0898 0 0 0.382888 0 0 0 1.05917 0
59 500.00 1251.88 0.544780 40.3573 0 0 0 0 9.67227 0.206234 48.3258 0 0 0.381504 0 0 0 1.05688 0
59 500.00 1248.82 0.549853 40.2992 0 0 0 0 9.99497 0.207968 48.0628 0 0 0.385816 0 0 0 1.04919 0
61 500.00 1249.71 0.558644 40.2807 0 0 0 0 10.0948 0.207516 47.9818 0 0 0.386348 0 0 0 1.04884 0
60 500.00 1246.87 0.542237 40.3357 0 0 0 0 9.80052 0.208971 48.2209 0 0 0.384866 0 0 0 1.04906 0
60 500.00 1243.83 0.539010 40.2768 0 0 0 0 10.1281 0.210718 47.9541 0 0 0.389223 0 0 0 1.04103 0
62 500.00 1244.71 0.547612 40.2579 0 0 0 0 10.23 0.210269 47.8713 0 0 0.389796 0 0 0 1.04069 0
61 500.00 1241.85 0.531486 40.3139 0 0 0 0 9.93051 0.211739 48.1148 0 0 0.388223 0 0 0 1.04082 0
61 500.00 1238.84 0.528437 40.2542 0 0 0 0 10.263 0.213498 47.844 0 0 0.392626 0 0 0 1.03271 0
63 500.00 1239.71 0.536854 40.2348 0 0 0 0 10.3672 0.213052 47.7594 0 0 0.39324 0 0 0 1.03237 0
62 500.00 1236.83 0.521002 40.2919 0 0 0 0 10.0623 0.214537 48.0073 0 0 0.391573 0 0 0 1.03241 0
62 500.00 1233.85 0.518125 40.2313 0 0 0 0 10.3997 0.216308 47.7325 0 0 0.396024 0 0 0 1.02422 0
64 500.00 1234.71 0.526363 40.2114 0 0 0 0 10.5062 0.215867 47.646 0 0 0.396681 0 0 0 1.02387 0
63 500.00 1231.81 0.510777 40.2696 0 0 0 0 10.1958 0.217366 47.8985 0 0 0.394917 0 0 0 1.02382 0
63 500.00 1228.86 0.508066 40.208 0 0 0 0 10.5383 0.21915 47.6195 0 0 0.399417 0 0 0 1.01554 0
65 500.00 1229.72 0.516131 40.1878 0 0 0 0 10.6471 0.218713 47.5311 0 0 0.400117 0 0 0 1.0152 0
64 500.00 1226.80 0.500804 40.247 0 0 0 0 10.3312 0.220226 47.7883 0 0 0.398253 0 0 0 1.01504 0
64 500.00 1223.88 0.498252 40.1845 0 0 0 0 10.6789 0.222024 47.5051 0 0 0.402806 0 0 0 1.00667 0
66 500.00 1224.72 0.506148 40.1638 0 0 0 0 10.7901 0.221592 47.4146 0 0 0.403551 0 0 0 1.00633 0
